STATION,NAME,BEGIN_LAT,BEGIN_LON,ELEVATION,DATE,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,Zip
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-09-15,2.24,0.0,0.0,0.0,83.0,51.0,190.0,200.0,10.1,14.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-09-15,0.0,0.0,0.0,0.0,78.0,50.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-09-15,0.0,0.0,0.0,0.0,80.0,49.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-09-15,0.0,0.0,0.0,0.0,82.0,52.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-09-15,4.92,0.0,0.0,0.0,83.0,55.0,170.0,170.0,13.0,17.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-09-16,2.68,0.0,0.0,0.0,83.0,55.0,200.0,200.0,13.0,17.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-09-16,0.0,0.0,0.0,0.0,82.0,55.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-09-16,0.0,0.0,0.0,0.0,82.0,53.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-09-16,0.0,0.0,0.0,0.0,83.0,55.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-09-16,5.37,0.0,0.0,0.0,84.0,58.0,160.0,210.0,15.0,19.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-09-17,1.79,0.0,0.0,0.0,84.0,55.0,180.0,190.0,12.1,15.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-09-17,0.0,0.0,0.0,0.0,84.0,57.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-09-17,0.0,0.0,0.0,0.0,83.0,52.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-09-17,0.0,0.0,0.0,0.0,82.0,54.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-09-17,4.92,0.0,0.0,0.0,85.0,58.0,170.0,250.0,13.0,21.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-09-18,4.03,0.0,0.0,0.0,87.0,62.0,170.0,190.0,13.0,18.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-09-18,0.0,0.0,0.0,0.0,83.0,58.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-09-18,0.0,0.0,0.0,0.0,85.0,58.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-09-18,0.0,0.0,0.0,0.0,86.0,59.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-09-18,7.38,0.0,0.0,0.0,88.0,63.0,190.0,230.0,15.0,21.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-09-19,6.71,0.0,0.0,0.0,81.0,63.0,320.0,260.0,17.0,23.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-09-19,0.0,0.0,0.0,0.0,87.0,63.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-09-19,0.0,0.0,0.0,0.0,85.0,58.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-09-19,0.0,0.0,0.0,0.0,77.0,61.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-09-19,10.07,0.0,0.0,0.0,82.0,63.0,270.0,280.0,18.1,23.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-09-20,5.37,0.0,0.0,0.0,78.0,55.0,20.0,40.0,14.1,19.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-09-20,0.0,0.0,0.0,0.0,80.0,67.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-09-20,0.0,0.0,0.0,0.0,76.0,52.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-09-20,0.0,0.0,0.0,0.0,74.0,52.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-09-20,8.72,0.0,0.0,0.0,78.0,56.0,10.0,60.0,17.0,23.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-09-21,3.36,0.0,0.0,0.0,80.0,52.0,30.0,360.0,13.0,19.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-09-21,0.0,0.0,0.0,0.0,77.0,57.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-09-21,0.0,0.0,0.0,0.0,76.0,50.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-09-21,0.0,0.0,0.0,0.0,77.0,51.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-09-21,4.7,0.0,0.0,0.0,80.0,55.0,20.0,10.0,16.1,23.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-09-22,2.68,0.0,0.0,0.0,84.0,51.0,40.0,10.0,12.1,17.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-09-22,0.0,0.0,0.0,0.0,78.0,52.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-09-22,0.0,0.0,0.0,0.0,82.0,49.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-09-22,0.0,0.0,0.0,0.0,80.0,51.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-09-22,4.92,0.0,0.0,0.0,85.0,54.0,360.0,100.0,14.1,19.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-09-23,4.47,0.0,0.0,0.0,85.0,55.0,80.0,60.0,13.0,17.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-09-23,0.0,0.0,0.0,0.0,84.0,45.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-09-23,0.0,0.0,0.0,0.0,83.0,52.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-09-23,0.0,0.0,0.0,0.0,81.0,55.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-09-23,5.82,0.0,0.0,0.0,85.0,58.0,60.0,50.0,14.1,18.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-09-24,5.14,0.0,0.0,0.0,87.0,57.0,50.0,40.0,12.1,17.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-09-24,0.0,0.0,0.0,0.0,84.0,50.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-09-24,0.0,0.0,0.0,0.0,85.0,54.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-09-24,0.0,0.0,0.0,0.0,83.0,56.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-09-24,6.26,0.0,0.0,0.0,87.0,60.0,110.0,90.0,13.0,19.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-09-25,6.71,0.08,0.0,0.0,77.0,59.0,80.0,70.0,16.1,21.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-09-25,0.0,0.0,0.0,0.0,85.0,58.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-09-25,0.0,0.01,0.0,0.0,85.0,56.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-09-25,0.0,0.22,0.0,0.0,73.0,58.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-09-25,9.84,0.1,0.0,0.0,79.0,62.0,80.0,70.0,17.0,23.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-09-26,7.83,0.0,0.0,0.0,77.0,63.0,70.0,70.0,17.0,21.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-09-26,0.0,0.1,0.0,0.0,79.0,62.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-09-26,0.0,0.19,0.0,0.0,73.0,70.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-09-26,0.0,0.0,0.0,0.0,72.0,59.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-09-26,9.4,0.0,0.0,0.0,77.0,64.0,100.0,200.0,16.1,23.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-09-27,4.03,0.0,0.0,0.0,79.0,64.0,180.0,170.0,8.9,14.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-09-27,0.0,0.0,0.0,0.0,77.0,63.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-09-27,0.0,0.0,0.0,0.0,78.0,63.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-09-27,0.0,0.0,0.0,0.0,77.0,61.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-09-27,6.26,0.0,0.0,0.0,81.0,64.0,110.0,160.0,10.1,13.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-09-28,1.79,0.02,0.0,0.0,85.0,62.0,140.0,190.0,8.1,12.1,40041
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-09-28,0.0,0.0,0.0,0.0,83.0,61.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-09-28,0.0,0.02,0.0,0.0,82.0,62.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-09-28,3.13,0.01,0.0,0.0,85.0,66.0,130.0,130.0,8.9,11.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-09-29,4.25,0.87,0.0,0.0,74.0,67.0,20.0,40.0,16.1,21.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-09-29,0.0,0.0,0.0,0.0,84.0,65.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-09-29,0.0,0.66,0.0,0.0,83.0,68.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-09-29,0.0,1.66,0.0,0.0,70.0,66.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-09-29,6.26,1.44,0.0,0.0,74.0,68.0,360.0,360.0,17.0,23.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-09-30,6.93,0.08,0.0,0.0,67.0,60.0,10.0,30.0,14.1,21.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-09-30,0.0,0.34,0.0,0.0,74.0,67.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-09-30,0.0,0.65,0.0,0.0,71.0,59.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-09-30,0.0,0.07,0.0,0.0,66.0,59.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-09-30,10.29,0.1,0.0,0.0,68.0,60.0,20.0,30.0,19.9,28.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-10-01,10.29,0.0,0.0,0.0,68.0,58.0,30.0,40.0,19.9,25.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-10-01,0.0,0.04,0.0,0.0,67.0,60.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-10-01,0.0,0.0,0.0,0.0,63.0,56.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-10-01,0.0,0.0,0.0,0.0,65.0,55.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-10-01,13.42,0.0,0.0,0.0,69.0,57.0,20.0,30.0,21.9,28.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-10-02,9.84,0.51,0.0,0.0,58.0,49.0,30.0,40.0,16.1,25.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-10-02,0.0,0.0,0.0,0.0,62.0,54.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-10-02,0.0,0.07,0.0,0.0,65.0,53.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-10-02,0.0,0.68,0.0,0.0,57.0,47.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-10-02,13.42,0.63,0.0,0.0,59.0,50.0,30.0,40.0,19.9,25.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-10-03,9.4,0.04,0.0,0.0,54.0,49.0,50.0,60.0,16.1,23.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-10-03,0.0,0.55,0.0,0.0,59.0,49.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-10-03,0.0,0.57,0.0,0.0,53.0,47.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-10-03,0.0,0.05,0.0,0.0,52.0,47.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-10-03,11.86,0.02,0.0,0.0,55.0,49.0,50.0,40.0,18.1,27.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-10-04,7.61,0.0,0.0,0.0,79.0,54.0,70.0,30.0,15.0,19.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-10-04,0.0,0.03,0.0,0.0,55.0,48.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-10-04,0.0,0.0,0.0,0.0,77.0,52.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-10-04,0.0,0.0,0.0,0.0,76.0,52.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-10-04,9.4,0.0,0.0,0.0,80.0,55.0,60.0,100.0,16.1,23.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-10-05,4.7,0.0,0.0,0.0,82.0,59.0,40.0,10.0,10.1,14.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-10-05,0.0,0.0,0.0,0.0,80.0,55.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-10-05,0.0,0.0,0.0,0.0,80.0,55.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-10-05,0.0,0.0,0.0,0.0,79.0,56.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-10-05,6.26,0.0,0.0,0.0,83.0,60.0,30.0,50.0,14.1,19.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-10-06,2.46,0.0,0.0,0.0,83.0,59.0,360.0,310.0,8.1,12.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-10-06,0.0,0.0,0.0,0.0,82.0,59.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-10-06,0.0,0.0,0.0,0.0,80.0,44.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-10-06,0.0,0.0,0.0,0.0,80.0,57.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-10-06,3.8,0.0,0.0,0.0,84.0,61.0,360.0,60.0,8.9,15.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-10-07,0.89,0.0,0.0,0.0,83.0,57.0,30.0,310.0,6.9,10.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-10-07,0.0,0.0,0.0,0.0,84.0,60.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-10-07,0.0,0.0,0.0,0.0,81.0,55.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-10-07,0.0,0.0,0.0,0.0,81.0,56.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-10-07,2.68,0.0,0.0,0.0,84.0,60.0,10.0,30.0,6.9,10.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-10-08,2.46,0.0,0.0,0.0,83.0,60.0,210.0,220.0,12.1,15.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-10-08,0.0,0.0,0.0,0.0,84.0,60.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-10-08,0.0,0.0,0.0,0.0,82.0,57.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-10-08,0.0,0.0,0.0,0.0,83.0,59.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-10-08,3.8,0.0,0.0,0.0,85.0,63.0,200.0,280.0,13.0,19.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-10-09,5.82,0.08,0.0,0.0,72.0,61.0,260.0,350.0,15.0,19.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-10-09,0.0,0.0,0.0,0.0,82.0,63.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-10-09,0.0,0.14,0.0,0.0,83.0,57.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-10-09,0.0,0.19,0.0,0.0,69.0,58.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-10-09,8.5,0.27,0.0,0.0,73.0,62.0,270.0,270.0,19.9,23.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-10-10,4.25,0.0,0.0,0.0,70.0,50.0,350.0,340.0,13.0,19.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-10-10,0.0,0.0,0.0,0.0,79.0,53.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-10-10,0.0,0.0,0.0,0.0,83.0,49.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-10-10,0.0,0.0,0.0,0.0,68.0,49.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-10-10,5.59,0.0,0.0,0.0,70.0,51.0,350.0,360.0,17.0,19.9,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-10-11,2.68,0.0,0.0,0.0,73.0,45.0,180.0,220.0,12.1,16.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-10-11,0.0,0.0,0.0,0.0,75.0,53.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-10-11,0.0,0.0,0.0,0.0,72.0,43.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-10-11,0.0,0.0,0.0,0.0,74.0,45.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-10-11,5.14,0.0,0.0,0.0,75.0,46.0,180.0,210.0,12.1,19.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-10-12,7.38,0.34,0.0,0.0,80.0,52.0,290.0,290.0,23.0,29.1,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-10-12,0.0,0.0,0.0,0.0,76.0,53.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-10-12,0.0,0.0,0.0,0.0,78.0,49.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-10-12,0.0,0.46,0.0,0.0,79.0,52.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-10-12,9.4,0.39,0.0,0.0,82.0,54.0,200.0,290.0,21.0,38.0,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-10-13,7.61,0.0,0.0,0.0,68.0,51.0,280.0,270.0,17.0,21.0,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-10-13,0.0,0.32,0.0,0.0,82.0,54.0,0.0,0.0,0.0,0.0,40212
USC00150630,"BERNHEIM FOREST, KY US",37.9161,-85.6572,167.6,2015-10-13,0.0,0.69,0.0,0.0,78.0,52.0,0.0,0.0,0.0,0.0,40110
USC00154958,"LOUISVILLE WEATHER FORECAST OFFICE, KY US",38.1151,-85.6445,192.6,2015-10-13,0.0,0.0,0.0,0.0,67.0,52.0,0.0,0.0,0.0,0.0,40229
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",38.17738,-85.73077,146.3,2015-10-13,9.17,0.0,0.0,0.0,70.0,56.0,270.0,270.0,17.0,25.1,40209
USW00013810,"LOUISVILLE BOWMAN FIELD, KY US",38.23021,-85.66294,164.6,2015-10-14,3.8,0.0,0.0,0.0,72.0,45.0,280.0,300.0,16.1,19.9,40041
USC00154955,"LOUISVILLE MCALPINE, KY US",38.2778,-85.7918,134.1,2015-10-14,0.0,0.0,0.0,0.0,70.0,54.0,0.0,0.0,0.0,0.0,40212
